Model,Price,Rating,Specs,Company,Spec_Score
Sansui JSW43FHG5 43 inch Full HD Smart LED TV,"₹22,490",4.35,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output1 GB RAM, 8 GB StorageHDR2 HDMI Ports, 2 USB Ports",flipkart,41
Sansui JSWG43CSFHD 43 inch Full HD Smart LED TV,"₹21,990",4.25,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputQuad Core Processor, 512 MB RAM, 4 GB Storage2 HDMI Ports, 2 USB Ports178 ° Viewing Angle",amazon,36
Sansui JSW43UG23 43 inch Full HD Smart LED TV,"₹28,990",4.55,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 30 W Output2 GB RAM, 32 GB StorageHDR3 HDMI Ports, 2 USB Ports",amazon,44
TCL NXTFRAME 75 inch Ultra HD 4K Smart QLED TV (75A300W),"₹1,29,999",4.75,"75 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output3 GB RAM, 64 GB StorageHDR, Dolby Vision4 HDMI Ports, 2 USB Ports",flipkart,78
Nacson NS32FHD25M 32 inch HD Ready Smart LED TV,"₹12,490",4.45,"32 in, LED TV1366 x 768 pixelsWifiSmart TV2 Speakers, 24 W Output2 HDMI Ports, 2 USB PortsSupports Apps & Games60 Hz, 16:09 Ratio",flipkart,31
Panasonic TH-43PX665DX 43 inch Ultra HD 4K Smart LED TV,"₹28,599",4.5,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV2 Speakers, 20 W OutputQuad Core A55 Processor, 2 GB RAM, 16 GB StorageHDR2 HDMI Ports, 2 USB Ports",flipkart,47
Blaupunkt Sigma 32 inch HD Ready Smart QLED TV (32SigmaQ010),"₹9,149",4.35,"32 in, QLED TV1366 x 768 pixelsWifiSmart TV2 Speakers, 36 W OutputA35 Processor, 512 MB RAM, 4 GB Storage2 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,33
LG evo AI QNED86 100 inch Ultra HD 4K Smart Mini LED TV (100QNED86A6),"₹5,24,990",4,"100 in, Mini LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV40 W OutputHDR, Dolby Vision, High Frame Rate (HFR)4 HDMI Ports, 2 USB PortsDolby Atmos",croma,80
Sansui JSWP32CSHD 32 inch HD Ready Smart LED TV,"₹12,390",4.6,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputQuad Core Processor, 512 MB RAM, 4 GB Storage2 HDMI Ports, 2 USB PortsSupports Apps & Games",amazon,31
Hisense A6Q 58 inch Ultra HD 4K Smart LED TV (58A6Q),"₹37,990",4.45,"58 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 24 W OutputHDR, Dolby Vision3 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,50
Sansui JSS32CSQLED 32 inch HD Ready Smart QLED TV,"₹12,790",4.45,"32 in, QLED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output2 HDMI Ports, 2 USB PortsSupports Apps & GamesScreen Mirroring",amazon,33
Uniboom ULTIMA 32N-ULT-AED 32 inch HD Ready LED TV,"₹7,790",4.05,"32 in, LED TV1366 x 768 pixelsSmart TV: No2 Speakers, 30 W Output2 HDMI Ports, 2 USB Ports60 Hz, 16:09 Ratio",amazon,21
InnoQ 32S-SPCTADK 32 inch HD Ready Smart LED TV,"₹7,489",4,"32 in, LED TV1366 x 768 pixelsWifiSmart TV2 Speakers, 30 W Output2 HDMI Ports, 2 USB PortsSupports Apps & Games60 Hz, 16:09 Ratio",flipkart,31
Hisense 40A4Q 40 inch Full HD Smart LED TV,"₹17,818",4.3,"40 in, LED TVFull HD, 1920 x 1080 pixelsWifiSmart TV2 Speakers, 20 W Output1 HDMI Ports, 1 USB PortsSupports Apps & Games60 Hz",flipkart,32
Blaupunkt BQD65Mini7066 65 inch Ultra HD 4K Smart Mini LED TV,"₹58,999",4.5,"65 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV6 Speakers, 108 W OutputMediatek Processor, 2 GB RAM, 16 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",flipkart,64
Realme TechLife 65UHDGQRDDVQ 65 inch Ultra HD 4K Smart LED TV,"₹43,999",4.15,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 40 W OutputQuad Core Processor, 16 GB Storage3 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,51
Uniboom Ultima 43S-ULT-AED 43 inch Full HD Smart LED TV,"₹13,990",4.5,"43 in, LED TVFull HD, 1920 x 1080 pixelsEthernetSmart TV2 Speakers, 30 W OutputSupports Apps & GamesScreen Mirroring60 Hz, 16:9 Ratio",amazon,32
Realme TechLife 50UHDGQRDDVQ 50 inch Ultra HD 4K Smart QLED TV,"₹27,999",4.25,"50 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 40 W OutputQuad Core Processor, 16 GB Storage3 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,48
InnoQ Spectra 32N-MAXADK 32 inch HD Ready LED TV,"₹21,629",4.15,"32 in, LED TV1366 x 768 pixelsEthernetSmart TV: No2 Speakers, 30 W Output2 HDMI Ports, 2 USB Ports60 Hz, 16:9 Ratio",flipkart,25
Croma CREL043FGL024650 43 inch Full HD Smart LED TV,"₹20,990",4.2,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output1 GB RAM, 8 GB StorageHDR3 HDMI Ports, 2 USB Ports",croma,43
Panasonic TH-32PS680DX 32 inch HD Ready Smart LED TV,"₹18,490",4.4,"32 in, LED TV1366 x 768 pixelsWifiSmart TV2 Speakers, 20 W Output1.5 GB RAM, 8 GB Storage2 HDMI Ports, 2 USB PortsSupports Apps & Games",croma,35
Croma CREL032HCL331801 32 inch HD Ready Smart LED TV,"₹9,990",4.3,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output1 GB RAM, 4 GB Storage2 HDMI Ports, 2 USB PortsSupports Apps & Games",croma,31
Realme TechLife 55UHDGDRDDVB 55 inch Ultra HD 4K Smart LED TV,"₹30,999",4.25,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputQUAD Core Processor, 2 GB RAM, 16 GB Storage3 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,45
Croma CREL065UGQ331850 65 inch Ultra HD 4K Smart QLED TV,"₹54,990",4.2,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output2 GB RAM, 32 GB StorageHDR3 HDMI Ports, 2 USB Ports",croma,57
Realme TechLife 50UHDGDRDDVB 50 inch Ultra HD 4K Smart LED TV,"₹28,999",4.3,"50 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputQuad Core Processor, 2 GB RAM, 16 GB Storage3 HDMI Ports, 2 USB PortsDolby Audio",flipkart,44
Vu GloQLED Series 55 inch Ultra HD 4K Smart QLED TV (55GLOQLED25),"₹33,999",4.3,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 24 W Output1.5GHz VuOn Processor Processor, 2 GB RAM, 16 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",amazon,62
Toshiba M450RP Series 55 inch Ultra HD 4K Smart QLED TV (55M450RP),"₹39,990",4.6,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 24 W OutputHDR, Dolby Vision3 HDMI Ports, 2 USB PortsDolby Atmos",amazon,56
LG QNED 8CA 75 inch Ultra HD 4K Smart QNED TV (75QNED8CA6A),"₹1,42,999",4.2,"75 in, QNED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 1 USB PortsDolby Atmos",flipkart,62
Kodak X900PRO 32 inch HD Ready Smart LED TV (32HDX900S-25),"₹7,599",4.25,"32 in, LED TV1366 x 768 pixelsEthernetSmart TV2 Speakers, 30 W Output3 HDMI Ports, 2 USB PortsSupports Apps & Games60 Hz, 16:09 Ratio",flipkart,28
Coocaa Y74 65 inch Ultra HD 4K Smart LED TV (65Y74),"₹35,999",4.3,"65 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputA55, 1.5GHz Processor, 2 GB RAM, 32 GB StorageHDR3 HDMI Ports, 2 USB Ports",flipkart,55
TCL C72K 75 inch Ultra HD 4K Smart Mini LED TV (75C72K),"₹1,49,999",4.1,"75 in, Mini LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputA73 Processor, 3 GB RAM, 64 GB StorageHDR, Dolby Vision, High Frame Rate (HFR)4 HDMI Ports, 1 USB Ports",flipkart,79
Philips Lumina Series 55 inch Ultra HD 4K Smart QLED TV (55PQT8100/94),"₹37,999",4.5,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV30 W Output2 GB RAM, 32 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",amazon,62
iFFALCON U75 55 inch Ultra HD 4K Smart QLED TV (55U75),"₹39,999",4.25,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputA73 Processor, 3 GB RAM, 32 GB StorageHDR, Dolby Vision4 HDMI Ports, 1 USB Ports",flipkart,60
NU LED43QUGNX 2025 43 inch Ultra HD 4K Smart QLED TV,"₹27,499",4.1,"43 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output2 GB RAM, 16 GB StorageHDR3 HDMI Ports, 2 USB Ports",amazon,48
NU LED32QUGNX 2025 32 inch HD Ready Smart QLED TV,"₹11,999",4.2,"32 in, QLED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output1.5 GB RAM, 8 GB StorageHDR3 HDMI Ports, 2 USB Ports",amazon,38
Philips Mirage Series 43 inch Full HD Smart LED TV (43PFT6130/94),"₹22,999",4.65,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 24 W Output1.5 GB RAM, 8 GB StorageHDR2 HDMI Ports, 2 USB Ports",amazon,42
Coocaa Y74 Pro 55 inch Ultra HD 4K Smart QLED TV (55Y74 Pro),"₹32,999",4.3,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 40 W OutputA55, 1.5GHz Processor, 32 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",amazon,58
Coocaa S4U Plus 32 inch HD Ready Smart LED TV (32S4U Plus),"₹8,599",4.2,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputA35 Processor, 4 GB Storage2 HDMI Ports, 1 USB PortsDolby Audio",flipkart,30
LG NanoCell NANO 85A 86 inch Ultra HD 4K Smart LED TV (86NANO85A6A),"₹1,79,990",4.2,"86 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB PortsDolby Atmos",amazon,68
Sony Bravia 5 XR55A 75 inch Ultra HD 4K Smart Mini LED TV (K-75XR55A),"₹2,75,490",4.35,"75 in, Mini LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR, Dolby Vision, High Frame Rate (HFR)4 HDMI Ports, 2 USB PortsDolby Audio, Dolby Atmos",amazon,79
LG QNED 8CA 65 inch Ultra HD 4K Smart QNED TV (65QNED8CA6A),"₹94,990",4.7,"65 in, QNED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 1 USB PortsDolby Atmos",flipkart,56
Thomson Phoenix 2025 Edition 43 inch Ultra HD 4K Smart QLED TV (43QAI1015),"₹20,999",4.35,"43 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV50 W OutputARM Cortex A55 Processor, 2 GB RAM, 16 GB StorageHDR3 HDMI Ports, 2 USB Ports",flipkart,49
TCL T89C 85 inch Ultra HD 4K Smart QLED TV (85T89C),"₹1,29,999",4.45,"85 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputA73 1.3GHz Processor, 3 GB RAM, 32 GB StorageHDR, Dolby Vision4 HDMI Ports, 1 USB Ports",flipkart,77
Haier W400UG 43 inch Ultra HD 4K Smart LED TV (LE43W400UG-N),"₹27,999",4.15,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 16 W Output2 GB RAM, 16 GB StorageHDR3 HDMI Ports, 2 USB Ports",flipkart,46
Acerpure G Series 65 inch Smart QLED TV (AP65QG96MGS5),"₹54,999",4.5,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV50 W OutputHDR, Dolby Vision3 HDMI Ports, 2 USB PortsDolby Atmos",amazon,64
LG Evo B4 65 inch Ultra HD 4K Smart OLED TV (OLED65B46LA),"₹1,55,999",4.4,"65 in, OLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR, Dolby Vision, High Frame Rate (HFR)4 HDMI Ports, 2 USB PortsDolby Atmos",flipkart,79
TCL P8K 98 inch Ultra HD 4K Smart QLED TV (98P8K),"₹2,29,990",4.65,"98 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output3 GB RAM, 64 GB StorageHDR, Dolby Vision4 HDMI Ports, 1 USB Ports",amazon,80
Blaupunkt 32QD7080 32 inch HD Ready Smart QLED TV,"₹10,999",4.05,"32 in, QLED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 48 W OutputARM Cortex A55 Processor, 1 GB RAM, 8 GB StorageHDR3 HDMI Ports, 2 USB Ports",flipkart,37
Blaupunkt 65QC7035 65 inch Ultra HD 4K Smart QLED TV,"₹41,999",4.3,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV4 Speakers, 70 W OutputARM Cortex A55 Processor, 2 GB RAM, 16 GB StorageHDR3 HDMI Ports, 2 USB Ports",flipkart,57
LG QNED 8AA Series 43 inch Ultra HD 4K Smart QNED TV (43QNED8AA6A),"₹44,990",4.15,"43 in, QNED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output2 GB RAM, 8 GB StorageHDR3 HDMI Ports, 2 USB Ports",flipkart,46
Beston BS32HD1 32 inch HD Ready Smart LED TV,"₹8,999",4.2,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputQuad Core ProcessorHDR2 HDMI Ports, 2 USB Ports",flipkart,32
Beston BS55UGTV 55 inch Ultra HD 4K Smart QLED TV,"₹26,599",4.45,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV2 Speakers, 30 W OutputQuad Core ProcessorHDR3 HDMI Ports, 2 USB Ports",flipkart,48
Beston BS32HGTV 32 inch HD Ready Smart LED TV,"₹9,199",4,"32 in, QLED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputQuad Core ProcessorHDR2 HDMI Ports, 2 USB Ports",flipkart,39
Beston BS43FHD 43 inch Full HD Smart LED TV,"₹14,199",4.4,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputQuad Core ProcessorHDR2 HDMI Ports, 2 USB Ports",flipkart,35
Hisense E7Q PRO Series 100 inch Ultra HD 4K Smart QLED TV (100E7Q PRO),"₹2,39,999",4.1,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 36 W OutputMediatek MT9618 ProcessorHDR, Dolby Vision, High Frame Rate (HFR)4 HDMI Ports, 2 USB Ports",amazon,82
Beston BS40FGQ1 40 inch Full HD Smart LED TV,"₹13,099",4.05,"40 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputQuad Core ProcessorHDR2 HDMI Ports, 2 USB Ports",flipkart,37
Beston BS75UGTV 75 inch Ultra HD 4K Smart QLED TV,"₹51,499",4.05,"75 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV35 W OutputMediaTek Pro Processor ProcessorHDR3 HDMI Ports, 2 USB Ports",flipkart,57
TCL T89C 75 inch Ultra HD 4K Smart QLED TV (75T89C),"₹84,999",4.2,"75 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputA73 1.3GHz Processor, 3 GB RAM, 32 GB StorageHDR, Dolby Vision4 HDMI Ports, 1 USB Ports",flipkart,70
Philips Frameless 43 inch Full HD Smart LED TV (43PFT6130/94),"₹22,999",4.5,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputA55 -1.5GHZ Processor, 8 GB StorageHDR2 HDMI Ports, 2 USB Ports",flipkart,38
Philips Frameless 32 inch HD Ready Smart LED TV (32PFT6130/94),"₹13,999",4,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputA55 -1.5GHZ Processor, 8 GB Storage2 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,31
TCL P7K 75 inch Ultra HD 4K Smart QLED TV (75P7K),"₹74,990",4.55,"75 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputCA75 + CA55 1.3GHz Processor, 2 GB RAM, 16 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",flipkart,64
Croma CREL043UGQ024650 43 inch Ultra HD Smart QLED TV,"₹27,990",4.25,"43 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 40 W Output2 GB RAM, 32 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",croma,56
LG evo AI G5 65 inch Ultra HD 4K Smart OLED TV (OLED65G56LA),"₹2,19,890",4.05,"65 in, OLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV60 W OutputHDR, Dolby Vision, High Frame Rate (HFR)4 HDMI Ports, 3 USB PortsDolby Atmos",croma,80
Samsung U8100F 65 inch Ultra HD 4K Smart LED TV (UA65U8100FULXL),"₹64,500",4.15,"65 in, LED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV2 Speakers, 20 W OutputHDR, High Frame Rate (HFR)3 HDMI Ports, 1 USB PortsSupports Apps & Games",flipkart,56
LG QNED 8XA 55 inch Ultra HD 4K Smart Mini LED TV (55QNED8XA6A),"₹65,599",4.55,"55 in, Mini LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR, Dolby Vision, High Frame Rate (HFR)4 HDMI Ports, 2 USB PortsDolby Atmos",flipkart,68
Hisense E5Q Series 32 inch HD Ready Smart QLED TV (32E5Q),"₹12,999",4.15,"32 in, QLED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputHDR2 HDMI Ports, 2 USB PortsDolby Audio",flipkart,39
Haier M95E Series 75 inch Ultra HD 4K Smart Mini LED TV (H75M95EUX),"₹1,79,799",4,"75 in, Mini LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV60 W Output3 GB RAM, 32 GB StorageHDR, Dolby Vision4 HDMI Ports, 2 USB Ports",flipkart,79
Haier M95E Series 65 inch Ultra HD 4K Smart Mini LED TV (H65M95EUX),"₹1,42,899",4.3,"65 in, Mini LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV60 W Output3 GB RAM, 32 GB StorageHDR, Dolby Vision4 HDMI Ports, 2 USB Ports",flipkart,78
TCL P71K 75 inch Ultra HD 4K Smart QLED TV (75P71K),"₹74,990",4.25,"75 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputQuad Core Processor, 3 GB RAM, 32 GB StorageHDR, Dolby Vision, High Frame Rate (HFR)4 HDMI Ports, 1 USB Ports",amazon,72
TCL T8C 75 inch Ultra HD 4K Smart QLED TV (75T8C),"₹79,990",4.75,"75 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputQuad Core Processor, 3 GB RAM, 32 GB StorageHDR, Dolby Vision4 HDMI Ports, 1 USB Ports",amazon,71
TCL P8K 65 inch Ultra HD 4K Smart QLED TV (65P8K),"₹62,980",4.7,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV2 Speakers, 20 W OutputHDR, Dolby Vision3 HDMI PortsDolby Atmos",flipkart,66
TCL Q6CS 75 inch Ultra HD 4K Smart Mini LED TV (75Q6CS),"₹94,999",4.75,"75 in, Mini LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputCA75 x2 + CA55 x2 Processor, 2 GB RAM, 16 GB StorageHDR, Dolby Vision3 HDMI Ports, 1 USB Ports",flipkart,74
TCL V6C 55 inch Ultra HD 4K Smart LED TV (55V6C),"₹34,990",4.35,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputQuad Core Processor, 2 GB RAM, 16 GB StorageHDR3 HDMI Ports, 1 USB Ports",amazon,50
Thomson 32TM3290-25 32 inch HD Ready LED TV,"₹7,599",4.4,"32 in, LED TV1366 x 768 pixelsSmart TV: No2 Speakers, 20 W Output3 HDMI Ports, 2 USB Ports60 Hz, 16:09 Ratio",flipkart,21
Thomson 24TM2490-25 24 inch HD Ready TV,"₹5,599",4.6,"24 in, LED TV1366 x 768 pixelsSmart TV: No2 Speakers, 20 W Output2 HDMI Ports, 2 USB Ports60 Hz, 16:09 Ratio",flipkart,19
Haier H6E 55 inch Ultra HD 4K Smart QLED TV (55H6E),"₹46,990",4.6,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 30 W Output2 GB RAM, 32 GB StorageHDR4 HDMI Ports, 2 USB Ports",amazon,56
Infinix W2 32 inch HD Ready Smart QLED TV (32W2Q),"₹8,999",4.6,"32 in, QLED TV1366 x 768 pixelsWifiSmart TV2 Speakers, 16 W OutputCA55 Processor, 1 GB RAM, 8 GB Storage3 HDMI Ports, 2 USB PortsDolby Audio",flipkart,35
Haier C90 65 inch Ultra HD 4K Smart OLED TV (H65C90EUX),"₹1,69,999",4.65,"65 in, OLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV3 Speakers, 50 W Output3 GB RAM, 32 GB StorageHDR, Dolby Vision4 HDMI Ports, 2 USB Ports",flipkart,81
Onida 55UIG-R 55 inch Ultra HD 4K Smart LED TV,"₹46,990",4.45,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsSmart TV2 Speakers, 20 W OutputNext G Processor, 16 GB StorageHDR, Dolby Vision3 HDMI Ports, 1 USB PortsDolby Atmos",flipkart,47
Samsung UE84AF 65 inch Ultra HD Smart LED TV (UA65UE84AFUXXL),"₹59,990",4.55,"65 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR, High Frame Rate (HFR)3 HDMI Ports, 1 USB PortsSupports Apps & Games",flipkart,58
Samsung QN85F 65 inch Ultra HD 4K Smart Neo QLED TV (QA65QN85FAUXXL),"₹1,61,890",4.1,"65 in, Mini LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV40 W OutputHDR, High Frame Rate (HFR)4 HDMI Ports, 2 USB PortsDolby Atmos",flipkart,77
Xiaomi FX Series 55 inch Ultra HD 4K Smart Fire TV (L55MB-FIN),"₹32,999",4.45,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputQuad Core A55 Processor, 2 GB RAM, 32 GB StorageHDR, High Frame Rate (HFR)3 HDMI Ports, 2 USB Ports",amazon,51
Samsung S90F 65 inch Ultra HD 4K Smart OLED TV (QA65S90FAEXXL),"₹1,51,999",4.6,"65 in, OLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV40 W OutputHDR, High Frame Rate (HFR)4 HDMI Ports, 2 USB PortsDolby Atmos",amazon,81
Xiaomi X Series 2025 43 inch Ultra HD 4K Smart LED TV (L43MB-AIN),"₹26,499",4.15,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputQuad Core A55 Processor, 2 GB RAM, 8 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",amazon,52
Xiaomi A Series 2025 43 inch Full HD Smart LED TV (L43MB-AFIN),"₹21,999",4.65,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputA53 Quad Core Processor, 1 GB RAM, 8 GB Storage2 HDMI Ports, 2 USB PortsDolby Audio",amazon,37
Samsung QN90F 75 inch Ultra HD 4K Smart Neo QLED TV (QA75QN90FAUXXL),"₹3,03,390",4.65,"75 in, Mini LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV60 W OutputHDR, High Frame Rate (HFR)4 HDMI Ports, 2 USB PortsDolby Atmos",croma,80
Samsung QN90F 85 inch Ultra HD 4K Smart Neo QLED TV (QA85QN90FAUXXL),"₹6,29,900",4.75,"85 in, Mini LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV60 W OutputHDR, High Frame Rate (HFR)4 HDMI Ports, 2 USB PortsDolby Atmos",flipkart,82
Samsung Q8F 50 inch Ultra HD 4K Smart QLED TV (QA50Q8FAAULXL),"₹61,000",4.7,"50 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR, High Frame Rate (HFR)3 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,56
TCL V6C 75 inch Ultra HD 4K Smart LED TV (75V6C),"₹66,990",4,"75 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputA55×4 1.3GHz Processor, 2 GB RAM, 16 GB StorageHDR3 HDMI Ports, 2 USB Ports",amazon,57
Samsung Q7F 75 inch Ultra HD 4K Smart QLED TV (QA75Q7FAAULXL),"₹1,32,490",4.75,"75 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR, High Frame Rate (HFR)3 HDMI Ports, 1 USB PortsSupports Apps & Games",flipkart,67
Samsung The Frame LS03F 75 inch Ultra HD 4K Smart QLED TV (QA75LS03FAULXL),"₹2,33,490",4.7,"75 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV40 W OutputHDR, High Frame Rate (HFR)4 HDMI Ports, 3 USB PortsDolby Atmos",croma,75
